SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
18410	AFP_ENG_20070822.0248.LDC2009T13	Fiji v Canada-26	nationality	Fiji-24		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
18436	XIN_ENG_20080401.0263.LDC2009T13	45-year-old shop owner Zuo Rencun-11	jobTitle	owner-9	1		His actions caused the death of 45-year-old shop owner Zuo Rencun.
18455	LTW_ENG_20081020.0053.LDC2009T13	the 1991 Persian Gulf War-33	nationality	Persian-31		1	He looked to be a formidable candidate in the 1996 race: a black centrist, long an independent, who had led the victorious U.S. military during the 1991 Persian Gulf War.
18462	AFP_ENG_20070203.0316.LDC2009T13	The Cameroon striker-3	nationality	Cameroon-2	1		The Cameroon striker and the Spanish first division's leading scorer last season only returned to full training with the La Liga leaders on Thursday after being out of action for four months.
18469	AFP_ENG_20070203.0316.LDC2009T13	their 1-0 Spanish Cup defeat-38	nationality	Spanish-36		1	Barca's 2004 and 2005 World Player of the Year Ronaldinho will be missing from the game against Osasuna after struggling to recover from bruises to his right knee and ankle sustained in their 1-0 Spanish Cup defeat by Real Zaragoza on Wednesday.
18524	AFP_ENG_20070129.0392.LDC2009T13	Saudi Arabia names-3	nationality	Saudi Arabia-2		1	Saudi Arabia names new ambassador to US
18525	AFP_ENG_20070129.0392.LDC2009T13	King Abdullah-14	jobTitle	king-13	1		Saudi Arabia on Monday announced that Adel al-Jubeir, an advisor to King Abdullah, has been named as its new ambassador to the United States, the oil- rich kingdom's top diplomatic posting.
18530	AFP_ENG_20070129.0392.LDC2009T13	the Saudi embassy-21	nationality	Saudi-20	1		When Prince Turki flew home after only 15 months in the crucial diplomatic post, a source at the Saudi embassy said he had left after telling staff he was quitting because he wanted to spend more time with his family.
18534	AFP_ENG_20070129.0392.LDC2009T13	Saudi Arabia's intelligence service-14	nationality	Saudi Arabia-11	1		He also spent 25 years as the head of Saudi Arabia's intelligence service.
18535	AFP_ENG_20070129.0392.LDC2009T13	Al-Qaeda leader Osama bin Laden-21	jobTitle	leader-18	1		In the 1980s, after the Soviet Union invaded Afghanistan, Prince Turki worked closely with Al-Qaeda leader Osama bin Laden in organising Muslim volunteers to join the Afghan insurgency.
18535	AFP_ENG_20070129.0392.LDC2009T13	the Afghan insurgency-30	nationality	Afghan-29	1		In the 1980s, after the Soviet Union invaded Afghanistan, Prince Turki worked closely with Al-Qaeda leader Osama bin Laden in organising Muslim volunteers to join the Afghan insurgency.
18539	NYT_ENG_20080320.0294.LDC2009T13	DOCTOR WHO ADVANCED USE OF THORAZINE-6	jobTitle	doctor-1		1	DOCTOR WHO ADVANCED USE OF THORAZINE DEAD 87
18558	NYT_ENG_20080320.0294.LDC2009T13	the American College of Neuropsychopharmacology-14	nationality	American-11	1		He helped start the Collegium Internationale Neuro- Psychopharmacology and the American College of Neuropsychopharmacology.
18572	NYT_ENG_20080320.0294.LDC2009T13	Maryland School of Medicine-15	province	Maryland-12	1		He graduated from Loyola College in Baltimore and the University of Maryland School of Medicine.
18597	AFP_ENG_20080320.0477.LDC2009T13	Poland's Mateusz Sawrymowicz-4	nationality	Poland-1	1		Poland's Mateusz Sawrymowicz ended Hackett's four-title world domination of the 1500m at the worlds and South Korean Park Tae- Hwan completed Hackett's misery by upsetting the defending champion in the 400m freestyle.
18597	AFP_ENG_20080320.0477.LDC2009T13	South Korean Park Tae-21	nationality	South Korean-19	1		Poland's Mateusz Sawrymowicz ended Hackett's four-title world domination of the 1500m at the worlds and South Korean Park Tae- Hwan completed Hackett's misery by upsetting the defending champion in the 400m freestyle.
18618	AFP_ENG_20081230.0533.LDC2009T13	contaminated Chinese milk products-12	nationality	Chinese-10	1		It quickly became a major global concern after contaminated Chinese milk products were found abroad, leading to recalls around the world.
18624	XIN_ENG_19951122.0103.LDC2007T07	its Hong Kong branch-10	nationality	Hong Kong-9	1		The Agricultural Bank of China opened its Hong Kong branch here today.
18626	XIN_ENG_19951122.0103.LDC2007T07	the Hong Kong Branch-10	nationality	Hong Kong-9	1		Li Chuzhang, general manager of the Hong Kong Branch said that his branch will operate assertively to promote Hong Kong's stability and prosperity.
18626	XIN_ENG_19951122.0103.LDC2007T07	Hong Kong's stability and prosperity-25	nationality	Hong Kong-21	1		Li Chuzhang, general manager of the Hong Kong Branch said that his branch will operate assertively to promote Hong Kong's stability and prosperity.
18630	XIN_ENG_19951122.0103.LDC2007T07	the Hong Kong Council of Early Childhood Education and Services-26	nationality	Hong Kong-19	1		At the opening reception, Li presented a 300,000 HK dollar check as its donation to the Hong Kong Council of Early Childhood Education and Services.
18635	AFP_ENG_20070209.0733.LDC2009T13	the US Anti-Doping Agency (USADA)-16	nationality	the US-11	1		Embattled 2006 Tour de France champion Floyd Landis blasted the US Anti-Doping Agency (USADA) on Friday regarding attempts to re- test cleared doping samples from last year's race.
18663	APW_ENG_20080724.1214.LDC2009T13	Ireland's largest pharmaceutical company-8	nationality	Ireland-4	1		The fate of Ireland's largest pharmaceutical company rests with Tysabri, which appears finally on the verge of attaining Elan's ambition of a blockbuster drug that exceeds US$1 billion (the equivalent of euro650,000) in annual sales.
18681	APW_ENG_20080724.1214.LDC2009T13	Elan Chief Executive Kelly Martin-5	jobTitle	chief executive-3	1		Elan Chief Executive Kelly Martin said the company had spent 15 years researching to combat Alzheimer's, which afflicts an estimated 15 million people worldwide, a figure expected to double at least within the next decade.
18691	AFP_ENG_19940613.0117.LDC2007T07	Afghan Prime Minister Gulbuddin Hekmatyar-20	nationality	Afghan-16	1		Ismael Khan, a top commander and governor of Herat province, was to meet Afghan Prime Minister Gulbuddin Hekmatyar on Monday to discuss his formula for ending five months of fighting, his aide said.
18691	AFP_ENG_19940613.0117.LDC2007T07	Afghan Prime Minister Gulbuddin Hekmatyar-20	jobTitle	prime minister-18	1		Ismael Khan, a top commander and governor of Herat province, was to meet Afghan Prime Minister Gulbuddin Hekmatyar on Monday to discuss his formula for ending five months of fighting, his aide said.
18701	AFP_ENG_19940613.0117.LDC2007T07	former king Zaher Shah-15	jobTitle	king-13	1		Unconfirmed reports said Mestiri was planning to propose the return of former king Zaher Shah from exile in Rome as an interim arrangement, but aides to Rabbani and Hekmatyar said they both rejected the idea.
18703	AFP_ENG_20080429.0359.LDC2009T13	Chinese press reports-32	nationality	Chinese-30	1		Local authorities in eastern China tried to cover up an outbreak of a highly contagious virus that has killed 20 children and left more than 1,500 others ill, Chinese press reports said Tuesday.The China Youth Daily, the official organ of the Communist Youth League, compared the situation in Anhui province to the cover-up by Chinese officials of the SARS crisis in 2003.
18703	AFP_ENG_20080429.0359.LDC2009T13	Chinese officials of the SARS crisis-64	nationality	Chinese-59		1	Local authorities in eastern China tried to cover up an outbreak of a highly contagious virus that has killed 20 children and left more than 1,500 others ill, Chinese press reports said Tuesday.The China Youth Daily, the official organ of the Communist Youth League, compared the situation in Anhui province to the cover-up by Chinese officials of the SARS crisis in 2003.
18727	AFP_ENG_20081021.0214.LDC2009T13	¥ Spain demands seat-6	nationality	Spain-4		1	URGENT ¥¥¥ Spain demands seat at finance crisis summit
18730	APW_ENG_20070711.1665.LDC2009T13	NEW YORK 2007-07-11-3	province	NEW YORK-2		1	NEW YORK 2007-07-11 21:17:19 UTC
18749	XIN_ENG_20070919.0266.LDC2009T13	Turkey instead of AKP: Turkish PM-12	nationality	Turkish-11		1	New constitution will be for Turkey instead of AKP: Turkish PM
18752	XIN_ENG_20070919.0266.LDC2009T13	Turkish capital of Ankara-10	nationality	Turkish-7		1	Erdogan told a press briefing in Turkish capital of Ankara that We are not drafting a constitution for AKP but we set out on this road to prepare a constitution for the Turkish Republic.
18752	XIN_ENG_20070919.0266.LDC2009T13	the Turkish Republic-35	nationality	Turkish-34	1		Erdogan told a press briefing in Turkish capital of Ankara that We are not drafting a constitution for AKP but we set out on this road to prepare a constitution for the Turkish Republic.
18757	XIN_ENG_20070919.0266.LDC2009T13	Prime Minister Recep Tayyip Erdogan-22	jobTitle	prime minister-19	1		The cabinet is due to submit the final version of the draft by early next week to Prime Minister Recep Tayyip Erdogan and a referendum is expected to be held to ratify the constitution.
18768	APW_ENG_20080828.0457.LDC2009T13	Mobile revenues-2	city	Mobile-1		1	Mobile revenues were euro794.2 million (US$1.17 billion), up 7.6 percent.
18772	AFP_ENG_20070213.0296.LDC2009T13	US Congress-2	nationality	US-1	1		US Congress to hold first major debate on Iraq war since 2002
18772	AFP_ENG_20070213.0296.LDC2009T13	Iraq war-10	nationality	Iraq-9		1	US Congress to hold first major debate on Iraq war since 2002
18779	AFP_ENG_20070213.0296.LDC2009T13	the American public-6	nationality	American-5	1		We believe the American public want a straightforward answer to the question: Do you agree with the president's proposal?
18779	AFP_ENG_20070213.0296.LDC2009T13	the president's proposal-22	jobTitle	president-20		1	We believe the American public want a straightforward answer to the question: Do you agree with the president's proposal?
19201	APW_ENG_20080423.0015.LDC2009T13	ahng sahn soo chee-9	nationality	soo-8		1	Aung San Suu Kyi -- ahng sahn soo chee
19267	APW_ENG_20080423.0015.LDC2009T13	Lawrence Trujillo (troo-HEE'-yoh)-5	province	Trujillo-2		1	Lawrence Trujillo (troo-HEE'-yoh)
19414	APW_ENG_20080814.0003.LDC2009T13	Georgia cease-fire-4	nationality	Georgia-3		1	Russia defies Georgia cease-fire
19420	APW_ENG_20080814.0003.LDC2009T13	two pro- Russian breakaway territories-24	nationality	Russian-22	1		One day after the Kremlin and its smaller neighbor agreed to a French-brokered cease-fire to end the dispute over two pro- Russian breakaway territories, the pact appeared fragile at best.
