SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
20785	APW_ENG_20070321.0537.LDC2009T13	Guinea truck crash-10	nationality	Guinea-8	1		Radio: At least 70 dead in Guinea truck crash
20892	AFP_ENG_20070821.0230.LDC2009T13	The Western-backed Palestinian president Mahmud Abbas-6	nationality	Palestinian-3	1		The Western-backed Palestinian president Mahmud Abbas called for the fuel supplies to be resumed, but said his Hamas rivals were to blame for the outages as it was pocketing money from electricity sales.
20892	AFP_ENG_20070821.0230.LDC2009T13	The Western-backed Palestinian president Mahmud Abbas-6	jobTitle	president-4	1		The Western-backed Palestinian president Mahmud Abbas called for the fuel supplies to be resumed, but said his Hamas rivals were to blame for the outages as it was pocketing money from electricity sales.
20898	AFP_ENG_20070821.0230.LDC2009T13	foreign ministry spokesman Hossam Zaki-37	jobTitle	spokesman-35	1		Agreements to supply electricity to Gaza's inhabitants should remain as they are and no party, whoever they might be, should use basic utilities as poitical cards, foreign ministry spokesman Hossam Zaki said in a statement.
21036	XIN_ENG_20081101.0134.LDC2009T13	Oil Minister Derliz Palacios-9	jobTitle	minister-7		1	QUITO -- Ecuadorian Mining and Oil Minister Derliz Palacios on Friday announced an unilateral end to the contract with Spanish oil company Repsol.
21043	XIN_ENG_20081101.0134.LDC2009T13	the Brazilian company to operate in the Varadero region of Cuba's northern coast for 32 years-35	nationality	Brazilian-20	1		The deal between Petrobras and the state-run Cuba Petroleo (Cupet) signed in Havana Friday afternoon allows the Brazilian company to operate in the Varadero region of Cuba's northern coast for 32 years.
21054	XIN_ENG_20080803.0028.LDC2009T13	American and European low- cost carriers-15	nationality	American-9	1		Launched in October 2003 and modeled after leading American and European low- cost carriers, Air Arabia is the first and largest low-cost carrier in the Middle East and North Africa.
21089	AFP_ENG_20080727.0050.LDC2009T13	Schwab's spokeswoman Gretchen Hamel-5	jobTitle	spokeswoman-3	1		Schwab's spokeswoman Gretchen Hamel told AFP that the two sides discussed creating opportunities for African farmers to export through lowering tariffs and barriers imposed on cotton.
21113	AFP_ENG_20081211.0234.LDC2009T13	Russian shareholders-10	nationality	Russian-9	1		Earlier this month CEO Robert Dudley resigned after Russian shareholders accused him of acting purely on behalf of BP's interests and hindering the expansion of the company abroad.
21124	AFP_ENG_20081215.0118.LDC2009T13	Iraqis and other Arabs-17	nationality	Iraqis-14		1	But elsewhere in the Arab world, Zaidi was praised for showing how Iraqis and other Arabs hate Bush, who ordered the 2003 invasion of Iraq.
21181	APW_ENG_20080828.0744.LDC2009T13	Mayor Ray Nagin-3	jobTitle	mayor-1	1		Mayor Ray Nagin left the Democratic National Convention in Denver to help the city prepare.
21300	XIN_ENG_20081118.0182.LDC2009T13	a Brazilian official-34	nationality	Brazilian-33	1		Members of the Common Market of the South (Mercosur) have agreed to end a double tariff mechanism in order to facilitate the flow of goods within the bloc, a Brazilian official said Monday.
21336	NYT_ENG_20070527.0200.LDC2009T13	the Tulsa Drillers-25	city	Tulsa-24	1		Millwood, who threw 56 pitches (36 strikes) and didn't factor in the decision in a 2-1 win against the Tulsa Drillers, said his hamstring feels fine and he expects to be on the mound for the Rangers in Seattle on Friday.
21368	NYT_ENG_20071205.0169.LDC2009T13	Jewish families-7	religion	jewish-6	1		SOUTHFIELD -- After Metro Detroit Jewish families lit the first candle on their menorahs this week, many of the Hanukkah presents exchanged weren't dreidels and gelts.
21378	NYT_ENG_20071205.0169.LDC2009T13	Jewish families-13	religion	jewish-12	1		Barrel and Pier 1 Imports are pushing small holiday trees that Jewish families can decorate as Hanukkah bushes.
21386	NYT_ENG_20071205.0169.LDC2009T13	the Jewish Maccabee tribe-21	religion	jewish-19	1		Hanukkah is an eight-evening long Festival of Lights, marking the 165 B.C. victory of the Jewish Maccabee tribe over Syrian forces and the miracle of one day's supply of lamp oil lasting for eight full days, according to the Torah.
21457	XIN_ENG_20070427.0058.LDC2009T13	President Olusegun Obasanjo-35	jobTitle	president-33	1		Buhari had reportedly opposed court action because of his harrowing experience in 2003, when he spent three years before the case was disposed off by the Supreme Court in favor of President Olusegun Obasanjo.
21460	XIN_ENG_20080901.0111.LDC2009T13	Pakistani official-10	nationality	Pakistani-9	1		Efforts underway to recover missing Chinese engineers: Pakistani official
21462	XIN_ENG_20080901.0111.LDC2009T13	The Pakistani Adviser-3	nationality	Pakistani-2		1	The Pakistani Adviser to Prime Minister on Interior Rehman Malik Monday said all-out efforts were underway to recover two missing Chinese engineers.
21479	APW_ENG_20070629.0114.LDC2009T13	Author Barbara Leaming-3	jobTitle	author-1	1		Author Barbara Leaming spent many days with Welles in his last three years for her book, Orson Welles: A Biography.
21563	APW_ENG_20071017.1247.LDC2009T13	Russia's struggling political opposition-21	nationality	Russia-17	1		And anger over the plans was a major draw during a handful of protests held by Russia's struggling political opposition in St. Petersburg over the past year.
21578	AFP_ENG_20081220.0028.LDC2009T13	Russia's Nikolai Valuev-4	nationality	Russia-1	1		Russia's Nikolai Valuev successfully defended his WBA heavyweight title here on Saturday with a majority decision win over former world champion Evander Holyfield after 12 rounds.
21581	AFP_ENG_20070704.0639.LDC2009T13	More than 600 senior executives-5	jobTitle	senior-4		1	More than 600 senior executives are registered for the two-day meeting of the UN's Global Compact, a controversial seven year- old partnership set up by Ban's predecessor Kofi Annan.
21584	AFP_ENG_20070704.0639.LDC2009T13	French nuclear giant Areva-35	nationality	French-32	1		Top business participants due in Geneva include Neville Isdell, chief executive of Coca Cola, the Managing Director of India's Tata Steel, B. Muthuraman and Anne Lauvergeon of French nuclear giant Areva.
21588	AFP_ENG_20070704.0639.LDC2009T13	the Compact's Executive Director Georg Kell-23	jobTitle	executive director-21	1		That has fundamentally changed, there has been a significant shift towards quality, the Compact's Executive Director Georg Kell told journalists.
21656	APW_ENG_20070426.1787.LDC2009T13	Microsoft Chief Financial Officer Chris Liddell-6	jobTitle	chief financial officer-4	1		Microsoft Chief Financial Officer Chris Liddell said the excellent quarter was because of better-than-expected sales of Vista and Office.
21681	APW_ENG_20070717.0848.LDC2009T13	its Iraqi affiliate-12	nationality	Iraqi-11	1		The analysts also found that al-Qaida's association with its Iraqi affiliate helps the group to energize the broader Sunni Muslim extremist community, raise resources and recruit and indoctrinate operatives -- including for homeland attacks.
21751	AFP_ENG_20070823.0195.LDC2009T13	Its 90-percent ethnic Albanian population-5	nationality	Albanian-4	1		Its 90-percent ethnic Albanian population wants independence, an option staunchly opposed by Serbia.
21822	AFP_ENG_20080808.0619.LDC2009T13	the organisation's chief Jacques Rogge-25	jobTitle	chief-23		1	Coates' comments appear to fly in the face of the official line taken by the IOC, with the organisation's chief Jacques Rogge on Thursday hailing Beijing's extraordinary effort to cut pollution.
21952	APW_ENG_20070924.1107.LDC2009T13	Iranian President Mahmoud Ahmadinejad-4	jobTitle	president-2	1		Iranian President Mahmoud Ahmadinejad questioned the official version of the Sept. 11, 2001, attacks and defended the right to cast doubt on the Holocaust in a tense appearance Monday at Columbia University, whose president accused him of behaving like a petty and cruel dictator.
21980	APW_ENG_20070924.1107.LDC2009T13	the Iranian president-8	nationality	Iranian-7	1		During his prepared remarks, the Iranian president did not address Bollinger's accusations directly.
21984	APW_ENG_20070924.1107.LDC2009T13	U.S. President George W. Bush-5	jobTitle	president-2	1		U.S. President George W. Bush said Ahmadinejad's appearance at Columbia speaks volumes about really the greatness of America.
21986	APW_ENG_20070924.1107.LDC2009T13	Other American officials-3	nationality	American-2	1		Other American officials were less sympathetic.
21989	APW_ENG_20070924.1107.LDC2009T13	Senator Joseph Lieberman-3	jobTitle	senator-1	1		Senator Joseph Lieberman said he thought Columbia's invitation to Ahmadinejad was a mistake because he comes literally with blood on his hands.
21993	APW_ENG_20070924.1107.LDC2009T13	the Iranian leader-23	nationality	Iranian-22	1		The speakers, most of them politicians and officials from Jewish organizations, proclaimed their support for Israel and criticized the Iranian leader for his remarks questioning the Holocaust.
22092	NYT_ENG_20070208.0083.LDC2009T13	British director-6	nationality	British-5	1		BREAKING-REVIEW -- ATLANTA -- British director Anthony Minghella has a big heart and an affinity for the Big Movie.
22142	LTW_ENG_20070816.0142.LDC2009T13	Senior congressional aides-3	jobTitle	senior-1		1	Senior congressional aides said Wednesday that the White House has proposed limiting the much-anticipated appearance on Capitol Hill next month of Gen. David Petraeus and Ambassador Ryan Crocker to a private congressional briefing, suggesting instead that the Bush administration's progress report on the Iraq war should be delivered to Congress by the secretaries of state and defense.
22149	LTW_ENG_20070816.0142.LDC2009T13	Secretary of State Condoleezza Rice and Defense Secretary Robert Gates-10	jobTitle	secretary of state-3	1		Secretary of State Condoleezza Rice and Defense Secretary Robert Gates would provide the only public testimony.
22151	LTW_ENG_20070816.0142.LDC2009T13	Senator Levin-27	jobTitle	senator-26	1		An aide to Senate Armed Services Committee Chairman Carl Levin, D-Mich., said that ``we are in talks with the administration and ... Senator Levin wants an open hearing'' with Petraeus.
22225	NYT_ENG_20080314.0045.LDC2009T13	the south face-40	nationality	south-39		1	Now, Nepal has decided that at least between May 1 and 10, when China has said it plans to carry up the Olympic torch, no one will be allowed to scale the summit along the south face, which is in Nepal.
22231	NYT_ENG_20080314.0045.LDC2009T13	Nepal's most important sources of revenue-12	nationality	Nepal-6	1		The tourism industry is among Nepal's most important sources of revenue, and permits to scale Mount Everest alone brought in $4 million into government coffers last year, a significant amount for what is one of Asia's poorest countries.
22236	APW_ENG_20080515.0849.LDC2009T13	Spanish princess-8	nationality	Spanish-7	1		Judge says no to sister of Spanish princess seeking restraining order against media outlets
22238	APW_ENG_20080515.0849.LDC2009T13	Spanish Crown Princess Letizia-7	jobTitle	princess-6	1		The sister of Spanish Crown Princess Letizia, it seems, is a celebrity whether she likes it or not.
22238	APW_ENG_20080515.0849.LDC2009T13	Spanish Crown Princess Letizia-7	nationality	Spanish-4	1		The sister of Spanish Crown Princess Letizia, it seems, is a celebrity whether she likes it or not.
22247	APW_ENG_20080515.0849.LDC2009T13	Spanish celebrities-6	nationality	Spanish-5	1		In previous cases, Spanish celebrities have tented to sue a particular news outlet over publication of a specific photo or piece of footage.
22255	APW_ENG_20070302.1121.LDC2009T13	Moroccan King Mohammed VI-4	jobTitle	king-2	1		Moroccan King Mohammed VI pardoned nearly 9,000 prisoners to celebrate the birth of his baby girl, the Justice Ministry said.
22255	APW_ENG_20070302.1121.LDC2009T13	Moroccan King Mohammed VI-4	nationality	Moroccan-1	1		Moroccan King Mohammed VI pardoned nearly 9,000 prisoners to celebrate the birth of his baby girl, the Justice Ministry said.
