SentenceIndex	DocumentId	Entity	Relation	Slotfill	Correct	Incorrect	Sentence
2394	AFP_ENG_20080410.0349.LDC2009T13	US President George W. Bush-5	nationality	US-1			US President George W. Bush said in an interview out Thursday that he plans to complete a limited US troop withdrawal from Iraq by July, then freeze the draw- down for a review of the war effort.Bush told the Weekly Standard magazine that he agreed with the top US commander in Iraq, Army General David Petraeus, that the US should cut combat troops from 20 brigades to 15 by July, then wait and see before any more go home.
1428	AFP_ENG_20070920.0737.LDC2009T13	US Secretary of State Condoleezza Rice-6	nationality	US-1			US Secretary of State Condoleezza Rice said the bombing was another act in a campaign of terror by those who want to turn back the clock on Lebanon's hard won democratic gains.
4042	AFP_ENG_20081104.0399.LDC2009T13	US president-19	nationality	US-18			Brown has also stressed the central role to be played in the crisis by the next US president as Americans went to the polls to choose between Democrat Barack Obama and Republican John McCain.
55	AFP_ENG_20070104.0548.LDC2009T13	US diplomat-22	nationality	US-21			He also will nominate next week Zalmay Khalilzad, the US ambassador to Iraq, to be the new top US diplomat at the United Nations, a senior US official said.
1367	AFP_ENG_20070913.0040.LDC2009T13	US soldiers-25	nationality	US-24			Opinion polls suggest that the war-weary US public is largely in favor of a swift withdrawal from Iraq, where more than 3,700 US soldiers and tens of thousands of Iraqis have been killed since the March 2003 invasion.
1986	AFP_ENG_20080124.0048.LDC2009T13	US presidents-27	nationality	US-26			Democratic critics have expressed fears that a planned Status of Forces Agreement (SOFA) with Iraq will tie the hands of future US presidents by committing the United States to a long-term military presence.
4463	AFP_ENG_20081228.0401.LDC2009T13	US president-elect Barack Obama-33	nationality	US-30			The world's biggest economy, the United States, will shrink by 0.9 percent, the Organisation for Economic Cooperation and Development said this month despite hopes that US president-elect Barack Obama will help stimulate growth.
4283	AFP_ENG_20081128.0158.LDC2009T13	URGENT ¥¥¥ US rabbi, wife-7	nationality	US-4			URGENT ¥¥¥ US rabbi, wife killed in Mumbai: Jewish group
3513	AFP_ENG_20080911.0307.LDC2009T13	US lawmakers-5	nationality	US-4			In June, US lawmakers removed former South African president Nelson Mandela and his African National Congress from a three- decade old immigration watch list for possible terrorists.
3833	AFP_ENG_20081015.0295.LDC2009T13	US voters-5	nationality	US-4			YouTube is urging US voters to shoot video at the polls during the November 4 presidential election and upload it to a new channel on the popular video- sharing site called Video Your Vote.
540	AFP_ENG_20070405.0107.LDC2009T13	US Democrat-6	nationality	US-5			Abdullah and the leading US Democrat discussed the whole range of developments on the regional and international scenes, chiefly those pertaining to the Palestinian issue and the situation in Iraq, official Saudi media said.
2394	AFP_ENG_20080410.0349.LDC2009T13	US commander-52	nationality	US-51			US President George W. Bush said in an interview out Thursday that he plans to complete a limited US troop withdrawal from Iraq by July, then freeze the draw- down for a review of the war effort.Bush told the Weekly Standard magazine that he agreed with the top US commander in Iraq, Army General David Petraeus, that the US should cut combat troops from 20 brigades to 15 by July, then wait and see before any more go home.
1248	AFP_ENG_20070826.0202.LDC2009T13	(US Secretary of State Condoleezza Rice)-12	nationality	US-6			I just had (US Secretary of State Condoleezza Rice) on the phone 10 or 15 minutes ago, and I told her, 'Listen, he's got to be replaced,' Kouchner told the US magazine Newsweek, in an interview published Sunday following his August 19-21 trip to Baghdad.
1624	AFP_ENG_20071119.0323.LDC2009T13	US ambassador Anne Patterson-9	nationality	US-6			Bhutto was speaking after meeting US ambassador Anne Patterson.
1625	AFP_ENG_20071119.0323.LDC2009T13	US Deputy Secretary of State John Negroponte and Musharraf and other senior officials-21	nationality	US-9			It followed a weekend of face-to-face talks between US Deputy Secretary of State John Negroponte and Musharraf and other senior officials.
8647	APW_ENG_20070804.0387.LDC2009T13	Venezuela's Hugo Chavez-11	nationality	Venezuela-8			On the road with Sean Penn and Venezuela's Hugo Chavez
17195	NYT_ENG_20070516.0154.LDC2009T13	Venezuelan President Hugo Chavez-16	nationality	Venezuelan-13			In Austin, the law firm represented Citgo Petroleum Co. controlled by Venezuelan President Hugo Chavez, who has been criticized by Giuliani and others for his anti-American rhetoric.
11783	APW_ENG_20080821.1263.LDC2009T13	Venezuelan oil workers-9	nationality	Venezuelan-7			An ancient tar pit exposed when Venezuelan oil workers laid a pipeline has yielded a rich trove of fossils, including a type of saber-toothed cat that paleontologists had never found before in South America.
12204	APW_ENG_20081001.0688.LDC2009T13	Venezuelan leader Hugo Chavez-12	nationality	Venezuelan-9			Just before meeting with Silva on Tuesday, Venezuelan leader Hugo Chavez said he believes a new economic order is in store for the planet.
10789	APW_ENG_20080429.0128.LDC2009T13	Vietnamese children-21	nationality	Vietnamese-20			U.S. adoptions have boomed in Vietnam, with Americans -- including actress Angelina Jolie -- adopting more than 1,200 Vietnamese children over the 18 months ending in March.
11191	APW_ENG_20080521.0621.LDC2009T13	Vietnamese sailors-29	nationality	Vietnamese-28			The battle for ownership of the region has settled into an uneasy standoff since the last fighting, involving China and Vietnam, killed more than 70 Vietnamese sailors in 1988.
9058	APW_ENG_20070913.0957.LDC2009T13	Wales coach Gareth Jenkins-4	nationality	Wales-1			Wales coach Gareth Jenkins recalled three veterans with more than 250 caps between them on Thursday for the Millennium Stadium clash against the two-time champion Australians.
1790	AFP_ENG_20071214.0639.LDC2009T13	Wales striker-3	nationality	Wales-2			The Wales striker has spent six weeks out recovering from surgery on a persistent abdominal injury, but the problem has not gone away and he may now require further surgery to correct the problem.
17284	NYT_ENG_20070605.0003.LDC2009T13	Ron Guidry, the Yankees' pitching coach-18	nationality	Yankees-15			It can go a long way, said Ron Guidry, the Yankees' pitching coach, who speaks from experience, an experience Boston fans thought they had finally ripped from their psyches.
1610	AFP_ENG_20071119.0091.LDC2009T13	Zimbabwe's relations-3	nationality	Zimbabwe-1			Zimbabwe's relations with Britain were strained after the south African nation launched controversial land reforms in 2000, seizing farms from white farmers -- the majority of them of British descent -- to give to black farmers.
1599	AFP_ENG_20071119.0091.LDC2009T13	Zimbabwean leader Robert Mugabe-22	nationality	Zimbabwean-19			The EU's Portuguese presidency on Monday vowed to deliver a tough and clear message to Zimbabwean leader Robert Mugabe at an EU-Africa summit in Lisbon next month, European sources said.
3877	AFP_ENG_20081026.0480.LDC2009T13	California Governor-11	province	California-10			His bid drew a crowd of 51,331 that included California Governor and onetime movie strongman Arnold Schwarzeneger, actor Kurt Russell and Joe Torre, former manager of baseball's storied New York Yankees now at the helm of the Los Angeles Dodgers.
16539	NYT_ENG_20070312.0107.LDC2009T13	California Institute of Technology, Tao-19	province	California-14			With Emmanuel Candes, a professor of applied and computational mathematics at the California Institute of Technology, Tao showed that even if most of the information were immediately discarded, the use of powerful algorithms could still reconstruct the original image.
13909	LTW_ENG_20070501.0152.LDC2009T13	California Supreme Court-5	province	California-3			``The California Supreme Court spoke definitively and unanimously that you cannot conduct proceedings that should be part of the ordinary trial process in closed chambers,'' said Douglas Mirell, a First Amendment lawyer at Loeb &amp
10937	APW_ENG_20080502.1098.LDC2009T13	University of California, Los Angeles-10	province	California-7			It's near the University of California, Los Angeles, in the city's toney Westwood neighborhood where Beverly Hills, Brentwood and Hollywood practically intersect.
15430	LTW_ENG_20080924.0132.LDC2009T13	Automobile Club of Southern California-8	province	California-8			Members of the Automobile Club of Southern California who call for roadside help when they have a dead battery often are sold new batteries when only a jump start is needed, a lawsuit filed Tuesday alleges.
19453	NYT_ENG_20080407.0166.LDC2009T13	House speaker, Nancy Pelosi of California-8	province	California-8			The House speaker, Nancy Pelosi of California, has called on Bush to work with Congress in passing a new stimulus bill and has said she will raise the issue with Bush directly at a meeting scheduled for Wednesday at the White House.
14488	LTW_ENG_20071111.0021.LDC2009T13	Automobile Club of Southern California-9	province	California-9			On Friday, the Automobile Club of Southern California reported that gas prices in the region were within 20 cents of their all- time highs after climbing about 2 cents a day last week in most areas.
17780	NYT_ENG_20070802.0092.LDC2009T13	Georgia Republican-15	province	Georgia-14			There is no evidence that we are winning this war, the Georgia Republican told a group of about 300 students attending a conference for collegiate conservatives.
16838	NYT_ENG_20070411.0190.LDC2009T13	Georgia lawmakers-28	province	Georgia-27			House Special Rules Committee members said they rejected the measure because they believe King has already been sufficiently recognized and the Capitol should be reserved for Georgia lawmakers.
3317	AFP_ENG_20080813.0305.LDC2009T13	Georgia victims-8	province	Georgia-7			Norway announces more humanitarian aid to Georgia victims
13059	APW_ENG_20081215.0640.LDC2009T13	Illinois lawmakers-2	province	Illinois-1			Illinois lawmakers could begin impeachment proceedings Monday against Gov. Rod Blagojevich, who has been accused of seeking bribes for the Senate seat vacated by President-elect Barack Obama.
13085	APW_ENG_20081215.0640.LDC2009T13	Illinois Democrat-17	province	Illinois-16			U.S. Sen. Dick Durbin, for instance, was an early supporter, but the Illinois Democrat is now calling for Blagojevich to resign so that the lieutenant governor could appoint a senator.
11346	APW_ENG_20080703.0858.LDC2009T13	Illinois senator-3	province	Illinois-2			The Illinois senator spoke about the expansion of government national service programs, which he first unveiled in December, that would cost $3.5 billion a year.
8870	APW_ENG_20070901.0069.LDC2009T13	Iowa House Republican Leader Christopher Rants-19	province	Iowa-14			On Friday, Romney discussed the matter in a private conference call with Iowa House Republican Leader Christopher Rants, who has endorsed Romney, and Kris Mineau, president of the Massachusetts Family Institute, which led the campaign against legalizing gay marriages in Massachusetts.
6145	APW_ENG_20070223.0959.LDC2009T13	Former Iowa Gov. Tom Vilsack-5	province	Iowa-2			Former Iowa Gov. Tom Vilsack is abandoning his bid for the presidency after struggling against better-known, better-financed Democratic rivals, a senior campaign official told The Associated Press on Friday.
7509	APW_ENG_20070530.0738.LDC2009T13	Jammu-Kashmir state-17	province	Jammu-Kashmir-16			Ollier was speaking at an institute in Srinagar, the summer capital of India's Jammu-Kashmir state, after visiting the earthquake-hit areas in the Indian portion of Kashmir.
218	AFP_ENG_20070219.0554.LDC2009T13	Karnataka Chambers of Commerce and Industry-25	province	Karnataka-20			Every Bangalorean is proud of MTR, said R. C. Purohit, president of the Federation of Karnataka Chambers of Commerce and Industry.
11056	APW_ENG_20080518.0873.LDC2009T13	Massachusetts Sen. Edward Kennedy-4	province	Massachusetts-1			Massachusetts Sen. Edward Kennedy remained in the hospital, awaiting test results Monday that could explain why the 76-year- old Democrat suffered a seizure a day earlier.
20529	NYT_ENG_20081212.0130.LDC2009T13	Massachusetts Bay Commuter Railroad Company-20	province	Massachusetts-16			... Mother Nature wreaked havoc, said Scott Farmelant, a spokesman for the Massachusetts Bay Commuter Railroad Company.
17789	NYT_ENG_20070802.0092.LDC2009T13	Massachusetts Gov. Mitt Romney-20	province	Massachusetts-17			Gingrich retains strong support among conservatives and ranked fifth among possible Republican nominees, behind former Massachusetts Gov. Mitt Romney, with the backing of 7 percent of those queried in a ABC News/Washington Post poll taken last week.
6221	APW_ENG_20070302.0519.LDC2009T13	U.S. state of Massachusetts-20	province	Massachusetts-20			A rape defendant who stabbed his lawyer during jury selection returned to court in the northeastern U.S. state of Massachusetts under heavy security and aggressively asked the attorney: You still breathing?
